t,xlin,xnlin
0.0,-1.0,-1.0
0.02,-0.9910982363382566,-1.0012962002884906
0.04,-0.9878709091358574,-0.9959151800739892
0.06,-0.9880679991119847,-1.002883295688168
0.08,-0.9864944170631962,-0.9984994395631884
0.1,-0.9841055351996137,-0.9980654091216146
0.12000000000000001,-0.9827877484689101,-1.0001476421640205
0.14,-0.9733158462894258,-1.0038135946236726
0.16,-0.9753305615652018,-0.9881917657615553
0.18,-0.9927640969840353,-0.9828470993680496
0.19999999999999998,-0.973918083943643,-0.9830460010949241
0.21999999999999997,-0.9682069275539363,-0.9809000991584872
0.23999999999999996,-0.9572631816099649,-0.9792987713010018
0.25999999999999995,-0.9549810566574394,-0.9802755728527369
0.27999999999999997,-0.9595461559279801,-0.9814168055592278
0.3,-0.9512238843027527,-0.9809747144823353
0.32,-0.9529020045967205,-0.979419256438337
0.34,-0.9583047173083828,-0.9794347300752383
0.36000000000000004,-0.9584046474731922,-0.9864933300283085
0.38000000000000006,-0.9567348672092887,-0.9884140899184192
0.4000000000000001,-0.9581412663036659,-0.9928037380055327
0.4200000000000001,-0.9529250923027031,-0.9991772793140343
0.4400000000000001,-0.9517620777057332,-1.0052141432165416
0.46000000000000013,-0.9461888631738495,-1.0103858751433508
0.48000000000000015,-0.9472236679280236,-1.0086745132907424
0.5000000000000001,-0.9549228284402337,-1.0207914649037955
0.5200000000000001,-0.9608916067566732,-1.0006614849814297
0.5400000000000001,-0.9561110424707584,-0.9912531544033072
0.5600000000000002,-0.952746566973559,-0.9958377834361559
0.5800000000000002,-0.9455266109792688,-1.0028222827894833
0.6000000000000002,-0.9501651421280208,-1.0109753062626847
0.6200000000000002,-0.9505320920805437,-1.016766089689168
0.6400000000000002,-0.9465763211070934,-1.0154085737988408
0.6600000000000003,-0.9447897000041354,-0.9973887154630698
0.6800000000000003,-0.9459775971245387,-0.995136578909549
0.7000000000000003,-0.9379442775179101,-1.0035396561128067
0.7200000000000003,-0.937420158248001,-0.9995458571800818
0.7400000000000003,-0.9480277157530822,-1.0036033103401958
0.7600000000000003,-0.9424079194693398,-1.0051912820070916
0.7800000000000004,-0.9398044863776212,-0.9983732364074456
0.8000000000000004,-0.9376294302851007,-0.9959708122759511
0.8200000000000004,-0.9337606483365152,-1.0045670321181863
0.8400000000000004,-0.9360491995425857,-1.0019211323236281
0.8600000000000004,-0.9459813951473829,-1.0035949340218937
0.8800000000000004,-0.9465234850836118,-1.0132705475550923
0.9000000000000005,-0.9561451702648185,-1.0177392793253035
0.9200000000000005,-0.9442351278388005,-1.020727331655541
0.9400000000000005,-0.9416757470579337,-1.012538168512071
0.9600000000000005,-0.9474896378326314,-1.0197191151943388
0.9800000000000005,-0.9434177194782065,-1.0250403153266057
1.0000000000000004,-0.9474539670452712,-1.0295471170471757
1.0200000000000005,-0.9408946217045426,-1.016403212804645
1.0400000000000005,-0.9413824508197707,-1.0132457954810914
1.0600000000000005,-0.9435909826084239,-1.0196097905720367
1.0800000000000005,-0.9368706937634588,-1.0125596354364912
1.1000000000000005,-0.9311420322524527,-1.0122929569750654
1.1200000000000006,-0.9289712388474383,-1.0132585710244342
1.1400000000000006,-0.9398897127854117,-1.0147956789229855
1.1600000000000006,-0.9388634153208376,-1.0133455656525707
1.1800000000000006,-0.946532377433438,-1.016101438319172
1.2000000000000006,-0.9438343533728271,-1.0211397039753314
1.2200000000000006,-0.9513714525370779,-1.0204637617735368
1.2400000000000007,-0.9497538125437303,-1.0166633540090093
1.2600000000000007,-0.9474701997790437,-1.0213615016264217
1.2800000000000007,-0.9460403051096727,-1.014736267560345
1.3000000000000007,-0.9552200299373732,-1.0110800063509737
1.3200000000000007,-0.949727708704577,-1.0143558059074145
1.3400000000000007,-0.9601608580383628,-1.0206238978207383
1.3600000000000008,-0.9606347175936154,-1.022143235428735
1.3800000000000008,-0.9658051621842926,-1.0184442264951301
1.4000000000000008,-0.9695144208110542,-1.0314801454262703
1.4200000000000008,-0.9671597834447211,-1.0270566010704671
1.4400000000000008,-0.9801648971399132,-1.030911074989709
1.4600000000000009,-0.9810120533977827,-1.0361279365820344
1.4800000000000009,-0.9858448327519326,-1.0356741834185272
1.5000000000000009,-0.9971526217032723,-1.039960302582547
1.520000000000001,-0.9854210914953566,-1.0462013339826168
1.540000000000001,-0.9794141202176636,-1.0366819941492633
1.560000000000001,-0.9788197718103117,-1.0347527095961684
1.580000000000001,-0.9700823780327364,-1.034564184222798
